title,original_sentiment,finbert_sentiment,finbert_confidence,finbert_label_positive,finbert_label_negative,finbert_label_neutral,roberta_sentiment,roberta_confidence,roberta_label_negative,roberta_label_neutral,roberta_label_positive,deberta_sentiment,deberta_confidence,deberta_label_bearish,deberta_label_neutral,deberta_label_bullish,finbert_agrees,roberta_agrees,deberta_agrees
"Investments in debt-free companies like ITC, Hindustan Unilever and Voltas pay off for investors",2,2,0.5588027834892273,0.5588027834892273,0.17801719903945923,0.2631800174713135,2,0.7052430510520935,0.014861537143588066,0.2798953652381897,0.7052430510520935,2,0.6198986768722534,0.003490348579362035,0.37661102414131165,0.6198986768722534,1,1,1
"ITC falls as CS, CLSA cut target price to Rs 310 post Q4 earnings",0,0,0.914223849773407,0.049293529242277145,0.914223849773407,0.03648257255554199,1,0.5084545612335205,0.47185927629470825,0.5084545612335205,0.0196861382573843,0,0.983076810836792,0.983076810836792,0.01284625381231308,0.004076984710991383,1,0,1
"Karnataka Bank, Vijaya Bank, DCB good takeover target for large cap banks: Seshadri Bharathan",2,2,0.8074617385864258,0.8074617385864258,0.013369428925216198,0.17916883528232574,1,0.543863832950592,0.009216684848070145,0.543863832950592,0.44691944122314453,1,0.8835273385047913,0.005152863450348377,0.8835273385047913,0.11131977289915085,1,0,0
Korean shares  ends lower; Hyundai Glovis tumbles 15% amid unsuccessful stake sale bid,0,0,0.9683158993721008,0.009152520447969437,0.9683158993721008,0.02253158949315548,0,0.7277517914772034,0.7277517914772034,0.2630002498626709,0.009248011745512486,0,0.9786562919616699,0.9786562919616699,0.016763564199209213,0.004580140113830566,1,1,1
"LIC, GIC and Indiabulls Housing Finance are good bets now: Phani Shekhar, Angel Broking",2,1,0.8869413733482361,0.09770988672971725,0.0153487678617239,0.8869413733482361,2,0.6439902782440186,0.004848823882639408,0.3511609137058258,0.6439902782440186,1,0.9069231152534485,0.0034572610165923834,0.9069231152534485,0.08961959928274155,0,1,0
"NBFCs like HDFC, IDFC may now have to build extra reserves to redeem debt",1,1,0.7947643995285034,0.06700894236564636,0.1382266879081726,0.7947643995285034,1,0.8436766862869263,0.10648615658283234,0.8436766862869263,0.049837153404951096,1,0.9075234532356262,0.04750615358352661,0.9075234532356262,0.04497036710381508,1,1,1
Next few months might be a struggle for HDFC and banking sector: Sajiv Dhawan,0,1,0.818722665309906,0.04407611861824989,0.137201189994812,0.818722665309906,1,0.5165344476699829,0.45281240344047546,0.5165344476699829,0.030653199180960655,0,0.9406012892723083,0.9406012892723083,0.053498223423957825,0.005900463555008173,0,0,1
"ONGC up 1.5%, Cairn 2% on hopes of good Q2 nos in early trade",2,2,0.9425665736198425,0.9425665736198425,0.026678061112761497,0.03075539693236351,2,0.7494574785232544,0.009336190298199654,0.2412063479423523,0.7494574785232544,2,0.9681137800216675,0.0017511910991743207,0.0301350187510252,0.9681137800216675,1,1,1
PSU banks top bet; Axis Bank looks good in private sector banks: Neeraj Deewan,2,2,0.5860187411308289,0.5860187411308289,0.013280973769724369,0.40070033073425293,2,0.7955179810523987,0.005290631670504808,0.19919145107269287,0.7955179810523987,2,0.9169400930404663,0.0018190628616139293,0.08124087750911713,0.9169400930404663,1,1,1
"Punj Lloyd, Bharat Forge in fray for Rs 16,800 cr defense order; stocks rally",2,2,0.49911653995513916,0.49911653995513916,0.10185708850622177,0.39902642369270325,1,0.7844805121421814,0.03795861080288887,0.7844805121421814,0.17756089568138123,2,0.8916088342666626,0.0023349325638264418,0.10605625063180923,0.8916088342666626,1,0,1
"SBI, PNB and BoB make a complete PSB basket for long-term investors: Parag Thakkar",2,1,0.8988227844238281,0.09101936966180801,0.01015782542526722,0.8988227844238281,1,0.5693824291229248,0.012879994697868824,0.5693824291229248,0.41773751378059387,1,0.996015727519989,0.0008983606239780784,0.996015727519989,0.0030858656391501427,0,0,0
"Some level of optimism exists in auto space with Maruti, Tata Motors: Vineet Bhatnagar",2,1,0.7385537028312683,0.24897445738315582,0.01247183233499527,0.7385537028312683,2,0.7058127522468567,0.0068514663726091385,0.28733575344085693,0.7058127522468567,2,0.6089509129524231,0.003442550078034401,0.38760659098625183,0.6089509129524231,0,1,1
"Surya Roshni's industrial, consumer businesses doing well; make a case for demerger: Prakash Diwan",2,2,0.7159141898155212,0.7159141898155212,0.011685467325150967,0.27240028977394104,2,0.5619913935661316,0.011501753702759743,0.426506906747818,0.5619913935661316,2,0.5660077333450317,0.010074740275740623,0.4239175617694855,0.5660077333450317,1,1,1
"Telecom stocks to benefit from positive triggers, Bharti and Idea top picks: Sandeep Nayak",2,1,0.6016384959220886,0.3837694823741913,0.014592046849429607,0.6016384959220886,2,0.7848865389823914,0.003801588900387287,0.21131189167499542,0.7848865389823914,2,0.9650932550430298,0.0013515257742255926,0.033555205911397934,0.9650932550430298,0,1,1
"Vijaya Bank, Syndicate Bank likely to move up in next 2-3 weeks: Sandeep Wagle",2,1,0.5438074469566345,0.4218391478061676,0.03435349836945534,0.5438074469566345,1,0.7995232939720154,0.006646827328950167,0.7995232939720154,0.19382981956005096,2,0.9138352274894714,0.00202154996804893,0.0841432735323906,0.9138352274894714,0,0,1
"General Atlantic in talks to buy stakes in Just Dial, Info Edge: Sources",2,1,0.9423530101776123,0.035289451479911804,0.022357484325766563,0.9423530101776123,1,0.939994752407074,0.012874108739197254,0.939994752407074,0.04713115841150284,1,0.9875195026397705,0.0008577774278819561,0.9875195026397705,0.011622807942330837,0,0,0
"Infosys, RIL, Airtel among top five stocks where FIIs have room to invest",2,1,0.8329640030860901,0.15797410905361176,0.009061921387910843,0.8329640030860901,2,0.5642868280410767,0.008336350321769714,0.42737680673599243,0.5642868280410767,1,0.9554504156112671,0.0018422662978991866,0.9554504156112671,0.04270731285214424,0,1,0
"JGBs little changed, Bank of Japan  buying offsets impact of Nikkei rally",1,2,0.5806235671043396,0.5806235671043396,0.2036725878715515,0.2157038301229477,1,0.8829707503318787,0.027602309361100197,0.8829707503318787,0.08942696452140808,2,0.4711294174194336,0.06592287868261337,0.4629477858543396,0.4711294174194336,0,1,0
"Oil, power & transportation will form market bulwark in coming years: Ajay Bodke",2,1,0.8858703970909119,0.10276532918214798,0.011364217847585678,0.8858703970909119,1,0.8316453695297241,0.012184263207018375,0.8316453695297241,0.1561703383922577,1,0.9864796996116638,0.001983542926609516,0.9864796996116638,0.011536817066371441,0,0,0
RCom climbs 6 pc; GTL Infra zooms 20 pc on tower biz deal,2,2,0.9241073131561279,0.9241073131561279,0.02582666464149952,0.050066083669662476,1,0.8188264966011047,0.007696565706282854,0.8188264966011047,0.1734769195318222,1,0.7562025785446167,0.00823980662971735,0.7562025785446167,0.23555757105350494,1,0,0
"Suggest to buy Tata Motors, WABCO, MRF in the auto sector: Mehraboon Irani",2,1,0.913079559803009,0.07659202069044113,0.010328455828130245,0.913079559803009,1,0.900434672832489,0.030578499659895897,0.900434672832489,0.06898681819438934,1,0.9932301044464111,0.0010084983659908175,0.9932301044464111,0.005761365406215191,0,0,0
"Wagon makers, ancillary stocks to go up nearer to Railway Budget: Ajay Bagga",2,1,0.759131908416748,0.2240898460149765,0.016778208315372467,0.759131908416748,1,0.8245400190353394,0.015027256682515144,0.8245400190353394,0.16043265163898468,2,0.6791219115257263,0.005267343949526548,0.31561073660850525,0.6791219115257263,0,0,1
Airlines in sweet spot; expect SpiceJet to see rerating on IndiGo listing: Bandyopadhyay,2,1,0.8984498381614685,0.07747851312160492,0.024071674793958664,0.8984498381614685,2,0.7061315178871155,0.005965563468635082,0.28790292143821716,0.7061315178871155,1,0.9266758561134338,0.0038150609470903873,0.9266758561134338,0.06950914114713669,0,1,0
"Airtel, Idea Cellular stocks rise amid market gloom, but spectrum costs weigh heavy",2,2,0.6669840812683105,0.6669840812683105,0.25077885389328003,0.0822371169924736,1,0.726331889629364,0.18539172410964966,0.726331889629364,0.08827640861272812,0,0.9184502959251404,0.9184502959251404,0.06541311740875244,0.016136491671204567,1,0,0
"Avoid buying JSPL and DLF due to uncertainity: Mehraboon Irani, Nirmal Bang Securities",0,1,0.8894220590591431,0.05052172765135765,0.06005621701478958,0.8894220590591431,1,0.6232370138168335,0.35032206773757935,0.6232370138168335,0.026440925896167755,0,0.7586144208908081,0.7586144208908081,0.22958414256572723,0.0118014020845294,0,0,1
"Banks, autos, realty stocks stuck in a range ahead of RBI policy review",1,0,0.9272782802581787,0.015548644587397575,0.9272782802581787,0.05717302858829498,1,0.6004619002342224,0.3856225609779358,0.6004619002342224,0.013915589079260826,0,0.876064658164978,0.876064658164978,0.11439971625804901,0.009535619057714939,0,1,0
"Bata, Max India good stocks to add in a defensive pack: Kunj Bansal",2,2,0.7085978388786316,0.7085978388786316,0.033329661935567856,0.25807246565818787,1,0.5066568851470947,0.011534959077835083,0.5066568851470947,0.4818081259727478,2,0.7740924954414368,0.0038262801244854927,0.22208121418952942,0.7740924954414368,1,0,1
"Be selective in buying RNRL, Reliance Power: Sandeep Wagle, APTART Technical Advisory Services",2,1,0.8838136792182922,0.10613124817609787,0.010055105201900005,0.8838136792182922,1,0.8450630307197571,0.1087481901049614,0.8450630307197571,0.04618882015347481,1,0.9947645664215088,0.0011224460322409868,0.9947645664215088,0.004112988710403442,0,0,0
"Bet on M&M, Bajaj Auto & Hero Honda in auto space: Paras Adenwala",2,1,0.860923707485199,0.12970611453056335,0.009370136074721813,0.860923707485199,1,0.8947184085845947,0.010101793333888054,0.8947184085845947,0.09517978131771088,1,0.9948703050613403,0.0008985499734990299,0.9948703050613403,0.00423124385997653,0,0,0
"Betting on South Indian Bank, MMTC, Oberoi Realty and Bombay Burmah: G Chokkalingam",2,1,0.9393743276596069,0.045681171119213104,0.014944516122341156,0.9393743276596069,1,0.9036867618560791,0.016132695600390434,0.9036867618560791,0.08018054813146591,1,0.9950764775276184,0.0013282218715175986,0.9950764775276184,0.0035953011829406023,0,0,0
"BPCL, HPCL on declines look like a good bet: Mayuresh Joshi, Angel Broking",2,1,0.829555094242096,0.09115856140851974,0.0792863667011261,0.829555094242096,2,0.6402230858802795,0.009990014135837555,0.3497869074344635,0.6402230858802795,2,0.9002754092216492,0.011544296517968178,0.0881802886724472,0.9002754092216492,0,1,1
"Bulls troll bears on D-Street: Sensex ends 216 points up, NIfty50 above 7,650",2,2,0.6951451301574707,0.6951451301574707,0.1104404479265213,0.19441446661949158,1,0.6655269265174866,0.2544853091239929,0.6655269265174866,0.0799877718091011,2,0.5579944849014282,0.07295653969049454,0.3690490126609802,0.5579944849014282,1,0,1
"Dish TV, TV18, and Zee TV look good in media space: Dilip Bhat",2,1,0.8429985046386719,0.14565147459506989,0.011350049637258053,0.8429985046386719,2,0.8895484209060669,0.003552603768184781,0.1068989485502243,0.8895484209060669,2,0.5023526549339294,0.003825856139883399,0.49382150173187256,0.5023526549339294,0,1,1
"Dollar, yen up on growth fears, Fed chief Janet Yellen's speech in focus",2,0,0.37099334597587585,0.2987777590751648,0.37099334597587585,0.3302288353443146,1,0.8458119630813599,0.10918060690164566,0.8458119630813599,0.045007459819316864,0,0.844707727432251,0.844707727432251,0.13428953289985657,0.021002817898988724,0,0,0
"Farm sector stocks like HUL, Dabur may suffer due to El Nino effect",0,0,0.9670745730400085,0.011491645127534866,0.9670745730400085,0.021433787420392036,0,0.6444817185401917,0.6444817185401917,0.3383956849575043,0.017122596502304077,0,0.9632201194763184,0.9632201194763184,0.03205350413918495,0.0047263819724321365,1,1,1
"Fin Tech slips 5%, MCX down 9% as cops arrest Jignesh Shah, aide",0,0,0.9653222560882568,0.00945826806128025,0.9653222560882568,0.025219419971108437,0,0.6606117486953735,0.6606117486953735,0.32893845438957214,0.010449768975377083,0,0.9763128757476807,0.9763128757476807,0.018567312508821487,0.005119747016578913,1,1,1
"Focus on export-oriented sectors; tech, pharma and private banks top picks: Dipan Mehta",2,1,0.8897156119346619,0.09463569521903992,0.015648670494556427,0.8897156119346619,1,0.5711140036582947,0.007603572215884924,0.5711140036582947,0.42128241062164307,1,0.9958350658416748,0.0008744400693103671,0.9958350658416748,0.003290509572252631,0,0,0
"Forex, stocks fall to multi-month lows but no panic among Central European markets",0,0,0.9594108462333679,0.01313711702823639,0.9594108462333679,0.02745203673839569,1,0.737764298915863,0.20459279417991638,0.737764298915863,0.05764297395944595,0,0.9694302678108215,0.9694302678108215,0.02579922042787075,0.004770508036017418,1,0,1
"Futures and Options' turnover plummets to 2 year low, Sensex slips 33 points",0,0,0.9685369729995728,0.00854102149605751,0.9685369729995728,0.022921979427337646,0,0.5435519814491272,0.5435519814491272,0.4403170347213745,0.016130981966853142,0,0.9757112264633179,0.9757112264633179,0.01964966207742691,0.0046390872448682785,1,1,1
"Highly bullish on mining space; CIL, NMDC, GMDC top  picks: Harendra Kumar",2,1,0.7694950699806213,0.20265112817287445,0.027853818610310555,0.7694950699806213,2,0.9249986410140991,0.002544376766309142,0.07245700061321259,0.9249986410140991,2,0.6740685105323792,0.0029911347664892673,0.3229403793811798,0.6740685105323792,0,1,1
"Housing finance companies like LIC Housing, HDFC, Indiabulls Housing record robust asset growth",2,2,0.9437172412872314,0.9437172412872314,0.015121299773454666,0.041161421686410904,2,0.850835382938385,0.004595071543008089,0.14456959068775177,0.850835382938385,2,0.9645692706108093,0.0013046818785369396,0.034126024693250656,0.9645692706108093,1,1,1
"ICICI, Axis & HDFC Bank will gain most from economic revival, say analysts",2,2,0.9254181385040283,0.9254181385040283,0.009790045209228992,0.06479182839393616,2,0.6342600584030151,0.009851944632828236,0.3558880090713501,0.6342600584030151,2,0.9619671106338501,0.0017192540690302849,0.03631363436579704,0.9619671106338501,1,1,1
"Iran N-deal lifts D-Street sentiment: Sensex rallies over 400 pts, Nifty above 6,100",2,2,0.923213005065918,0.923213005065918,0.03921135887503624,0.03757563233375549,2,0.7358478307723999,0.008010697551071644,0.2561415135860443,0.7358478307723999,2,0.9754384756088257,0.0016331570222973824,0.022928385064005852,0.9754384756088257,1,1,1
"L&T, ICICI Bank and LIC Housing Finance top bets before election: Gaurav Mehta",2,1,0.9132523536682129,0.06068112701177597,0.026066502556204796,0.9132523536682129,1,0.8396722674369812,0.014707615599036217,0.8396722674369812,0.14562010765075684,1,0.9947011470794678,0.0010782950557768345,0.9947011470794678,0.004220504313707352,0,0,0
"Large cap IT stocks like TCS, Infosys are a decent buy: Ashwani Gujral",2,1,0.6487327218055725,0.33992844820022583,0.011338813230395317,0.6487327218055725,2,0.7582746148109436,0.007256496697664261,0.23446887731552124,0.7582746148109436,2,0.7445096373558044,0.0036729471758008003,0.25181740522384644,0.7445096373558044,0,1,1
"Momentum stocks like GMR Infra, GVK Power are in correction mode: Mitesh Thacker",1,1,0.629574716091156,0.04135230556130409,0.3290729224681854,0.629574716091156,1,0.5398916602134705,0.43214160203933716,0.5398916602134705,0.027966802939772606,0,0.8770267963409424,0.8770267963409424,0.11286404728889465,0.01010913960635662,1,1,0
"NTPC, Power Grid and Coal India top bets among power names: Jagdish Malkani",2,1,0.9368476867675781,0.039996836334466934,0.02315550670027733,0.9368476867675781,1,0.8945112228393555,0.01708371751010418,0.8945112228393555,0.08840510249137878,1,0.9941980838775635,0.0009117450099438429,0.9941980838775635,0.004890201147645712,0,0,0
"Private sector banks may do well, sell on PSU banks: Centrum Wealth Management",2,1,0.8846977949142456,0.10386531054973602,0.011436878703534603,0.8846977949142456,2,0.6028842329978943,0.010600773617625237,0.38651496171951294,0.6028842329978943,2,0.7521396279335022,0.007019174750894308,0.24084120988845825,0.7521396279335022,0,1,1
"PSUs, banks to benefit most from a stable government post elections: Dipan Mehta",2,1,0.7336512207984924,0.2551191449165344,0.011229583993554115,0.7336512207984924,2,0.7258408069610596,0.006586537696421146,0.26757270097732544,0.7258408069610596,2,0.879543125629425,0.0027914270758628845,0.11766551434993744,0.879543125629425,0,1,1
Recommend to stay cautious on Cox & Kings and Tex Rail: Mayuresh Joshi,0,1,0.8910588622093201,0.07905188202857971,0.0298893041908741,0.8910588622093201,1,0.916219174861908,0.045348089188337326,0.916219174861908,0.03843265399336815,1,0.5749726891517639,0.40567198395729065,0.5749726891517639,0.019355369731783867,0,0,0
"S.Korea won, shares fall as Fed keeps door open for Sept rate hike",0,0,0.918168306350708,0.02768842875957489,0.918168306350708,0.054143276065588,1,0.815885603427887,0.07017437368631363,0.815885603427887,0.11394001543521881,0,0.9560644626617432,0.9560644626617432,0.03774673864245415,0.0061888312920928,1,0,1
"South Korean shares inch lower, falls stymied as Hyundai gains 6%; won lower",0,0,0.9556382894515991,0.020700592547655106,0.9556382894515991,0.023661212995648384,1,0.5321700572967529,0.4511856436729431,0.5321700572967529,0.016644347459077835,0,0.9521272778511047,0.9521272778511047,0.04100716859102249,0.006865509320050478,1,0,1
"Stocks, rupee to gain as FIIs look to enter post-QE3 into India: Poll",2,2,0.9227610230445862,0.9227610230445862,0.027273250743746758,0.04996573552489281,1,0.567740797996521,0.008975423872470856,0.567740797996521,0.42328378558158875,2,0.9308200478553772,0.004462487064301968,0.06471750885248184,0.9308200478553772,1,0,1
"Yen, Swiss franc rise on Iraq concerns, pound at 5-yr high vs dollar",2,2,0.7762082815170288,0.7762082815170288,0.17933325469493866,0.044458501040935516,1,0.8647483587265015,0.09974993765354156,0.8647483587265015,0.03550165891647339,2,0.6647847890853882,0.0714794471859932,0.26373574137687683,0.6647847890853882,1,0,1
"China stocks drop as yuan falls further; airlines, property in the crosshairs",0,0,0.9579991102218628,0.009513000957667828,0.9579991102218628,0.03248799219727516,0,0.7257136106491089,0.7257136106491089,0.26249822974205017,0.011788124218583107,0,0.9806812405586243,0.9806812405586243,0.015246085822582245,0.0040726871229708195,1,1,1
"Diageo Plc, United Spirits open offer for Pioneer Distilleries from August 28",1,1,0.8791324496269226,0.11112233996391296,0.009745177812874317,0.8791324496269226,1,0.9302613735198975,0.007636418100446463,0.9302613735198975,0.062102146446704865,1,0.992901086807251,0.0011345959501340985,0.992901086807251,0.005964292678982019,1,1,1
"EM ASIA FX-Yuan's slide ruffles Asia FX; won, rupiah hit 2-mth lows",0,0,0.9507055282592773,0.03174929320812225,0.9507055282592773,0.017545131966471672,1,0.6351529955863953,0.3378826677799225,0.6351529955863953,0.026964358985424042,0,0.9607283473014832,0.9607283473014832,0.03406282141804695,0.005208861082792282,1,0,1
Essar Oil stock more than doubles in a year; LIC big gainer,2,2,0.9337382316589355,0.9337382316589355,0.021017296239733696,0.0452444851398468,2,0.7160363793373108,0.009705661796033382,0.27425795793533325,0.7160363793373108,2,0.9834859371185303,0.0011745638912543654,0.01533951424062252,0.9834859371185303,1,1,1
"Euro dips on caution ahead of bank stress test results, yen firm",0,0,0.8122473359107971,0.12496045231819153,0.8122473359107971,0.06279220432043076,1,0.6914091110229492,0.2747342586517334,0.6914091110229492,0.033856648951768875,0,0.9760493040084839,0.9760493040084839,0.019186146557331085,0.004764547571539879,1,0,1
"Euro inches away from 2-1/2-month lows, fall in US yields hurts dollar",0,0,0.945280909538269,0.041436921805143356,0.945280909538269,0.013282191008329391,1,0.5768911242485046,0.3873903155326843,0.5768911242485046,0.03571848198771477,0,0.9744226932525635,0.9744226932525635,0.019727535545825958,0.005849845707416534,1,0,1
Five factors that are making markets nervous; Sensex slips over 100 points,0,0,0.9428314566612244,0.01900029182434082,0.9428314566612244,0.0381682813167572,0,0.7177515029907227,0.7177515029907227,0.26587963104248047,0.016368882730603218,0,0.9699366688728333,0.9699366688728333,0.025064293295145035,0.004999077878892422,1,1,1
"FMCG, auto and cement stocks likely to be hit by poor monsoon",0,0,0.9663566946983337,0.014765297062695026,0.9663566946983337,0.01887810230255127,0,0.7730050683021545,0.7730050683021545,0.2142946422100067,0.012700187973678112,0,0.976486086845398,0.976486086845398,0.019328312948346138,0.004185663070529699,1,1,1
Focus on quality in midcaps & largecaps; 10 stocks to bet on,1,1,0.8452836871147156,0.14083215594291687,0.013884143903851509,0.8452836871147156,1,0.6264882683753967,0.021925128996372223,0.6264882683753967,0.35158661007881165,1,0.96317058801651,0.0017321270424872637,0.96317058801651,0.03509720787405968,1,1,1
"Hopes of kerosene, LPG price hike fuel gains in oil, gas stocks",2,2,0.9192032217979431,0.9192032217979431,0.0272512249648571,0.053545646369457245,1,0.8093539476394653,0.02431214042007923,0.8093539476394653,0.1663338840007782,2,0.95354825258255,0.0017731140833348036,0.04467861354351044,0.95354825258255,1,0,1
"HUL, TCS, Asian Paints, Lupin show resilience in a falling market: CLSA",2,2,0.7402160167694092,0.7402160167694092,0.17335376143455505,0.08643031865358353,1,0.549662709236145,0.016591673716902733,0.549662709236145,0.4337455630302429,2,0.939504861831665,0.004555517807602882,0.05593961477279663,0.939504861831665,1,0,1
"IOC up nearly 6% as EGoM okays share sale to ONGC, OIL",1,2,0.8935413360595703,0.8935413360595703,0.013633261434733868,0.09282533824443817,1,0.5639875531196594,0.011302444152534008,0.5639875531196594,0.4247099459171295,2,0.9481987357139587,0.0021567887160927057,0.04964446276426315,0.9481987357139587,0,1,0
"Lok Sabha elections 2014: Sensex closes at 24,121.74, Nifty ends at 7,203",1,1,0.8654941916465759,0.017647434026002884,0.1168583482503891,0.8654941916465759,1,0.9155139327049255,0.02975832112133503,0.9155139327049255,0.05472763627767563,1,0.9028466939926147,0.07786714285612106,0.9028466939926147,0.019286101683974266,1,1,1
"Lupin, Power Grid, Zee Entertainment to be deleted from MSCI India Index",0,1,0.6235312223434448,0.017222020775079727,0.35924676060676575,0.6235312223434448,1,0.625255286693573,0.3522178530693054,0.625255286693573,0.022526884451508522,1,0.9645432829856873,0.030401553958654404,0.9645432829856873,0.005055064335465431,0,0,0
"Major increase in support price for paddy, moong, tur & urad likely",2,2,0.9474790096282959,0.9474790096282959,0.016434932127594948,0.03608604148030281,1,0.8755462765693665,0.06678961962461472,0.8755462765693665,0.057664088904857635,2,0.9482990503311157,0.002825394505634904,0.04887549579143524,0.9482990503311157,1,0,1
"Matrimony.com, Quick Heal get nod for IPOs; may raise Rs 1k cr",2,2,0.8348214626312256,0.8348214626312256,0.008927272632718086,0.1562512367963791,1,0.5435527563095093,0.006735529284924269,0.5435527563095093,0.44971179962158203,1,0.7100085616111755,0.00431789318099618,0.7100085616111755,0.28567346930503845,1,0,0
3i Infotech shares in a free fall as ICICI Bank trims stake,0,0,0.9398683309555054,0.0323219895362854,0.9398683309555054,0.027809632942080498,1,0.6443612575531006,0.3085764944553375,0.6443612575531006,0.04706220328807831,0,0.9607382416725159,0.9607382416725159,0.033119555562734604,0.00614215387031436,1,0,1
"Aussie dollar drops on fall in retail sales, New Zealand dollar steady",0,0,0.9639899730682373,0.013095666654407978,0.9639899730682373,0.022914385423064232,1,0.655159056186676,0.3149573504924774,0.655159056186676,0.029883569106459618,0,0.9644807577133179,0.9644807577133179,0.0283676628023386,0.007151571102440357,1,0,1
"Australia, New Zealand dollars continue gains as Greece offers plan, China rebounds",2,2,0.928925096988678,0.928925096988678,0.02553524635732174,0.045539602637290955,1,0.6009831428527832,0.007018533069640398,0.6009831428527832,0.3919983208179474,2,0.9282946586608887,0.0027162476908415556,0.06898915022611618,0.9282946586608887,1,0,1
"Australian dollar struggles ahead of RBA review, New Zealand dollar edges up",2,0,0.9236574769020081,0.05575012043118477,0.9236574769020081,0.02059243619441986,0,0.5050943493843079,0.5050943493843079,0.4804952144622803,0.014410488307476044,2,0.6980610489845276,0.10280557721853256,0.19913342595100403,0.6980610489845276,0,0,1
"Auto, banking cos down over 7% on interest rate, fuel hike fears",0,0,0.9684031009674072,0.010871452279388905,0.9684031009674072,0.02072541043162346,1,0.56011563539505,0.4135238826274872,0.56011563539505,0.026360519230365753,0,0.9778625965118408,0.9778625965118408,0.017377881333231926,0.004759576171636581,1,0,1
"Bank, IT stocks to underperform Nifty in the short run: Ashwani Gujral",0,0,0.6733786463737488,0.15561994910240173,0.6733786463737488,0.1710013598203659,1,0.7882713079452515,0.18053124845027924,0.7882713079452515,0.031197521835565567,0,0.9629166126251221,0.9629166126251221,0.030908923596143723,0.0061744400300085545,1,0,1
"Banks, capital goods, metal companies take Sensex & Nifty to new peak",2,1,0.7926940321922302,0.18873830139636993,0.01856759749352932,0.7926940321922302,2,0.516567051410675,0.009359941817820072,0.47407305240631104,0.516567051410675,2,0.7903994917869568,0.002638567239046097,0.20696187019348145,0.7903994917869568,0,1,1
"Bearish on United Phosphorous and Jain Irrigation: Seshadri Bharathan, KSEMA Fincon Ltd.",2,1,0.8449283242225647,0.08151455223560333,0.07355710119009018,0.8449283242225647,1,0.9087687730789185,0.05854061618447304,0.9087687730789185,0.03269062936306,1,0.9881272912025452,0.006504462566226721,0.9881272912025452,0.005368277430534363,0,0,0
"Bullish on Century Textiles but Arvind, Raymond are better performers: Ashwani Gujral",2,1,0.6498801112174988,0.3119879961013794,0.03813187777996063,0.6498801112174988,1,0.5770279169082642,0.02262250892817974,0.5770279169082642,0.40034955739974976,2,0.5904901027679443,0.08589137345552444,0.32361850142478943,0.5904901027679443,0,0,1
"Cairn India, ONGC, and Oil India shares fall with global crude crash",0,0,0.9692957401275635,0.008688722737133503,0.9692957401275635,0.022015606984496117,0,0.6786356568336487,0.6786356568336487,0.3063461184501648,0.015018243342638016,0,0.9666629433631897,0.9666629433631897,0.02789364568889141,0.005443456117063761,1,1,1
"Chart Check from Angel Broking for Friday, March 02: Colgate Palmolive, M&M",1,1,0.9400448799133301,0.028970638290047646,0.030984433367848396,0.9400448799133301,1,0.9395482540130615,0.006747971288859844,0.9395482540130615,0.053703855723142624,1,0.9956240057945251,0.0014705345965921879,0.9956240057945251,0.002905481494963169,1,1,1
"Chart Check from Angel Broking for Tuesday, March 27: IVRCL, United Spirits",1,1,0.9355664849281311,0.04669288173317909,0.017740678042173386,0.9355664849281311,1,0.9534944891929626,0.008264036849141121,0.9534944891929626,0.03824152052402496,1,0.9959600567817688,0.0013964769896119833,0.9959600567817688,0.0026434166356921196,1,1,1
"Chart Check from IIFL Private Wealth for Monday, March 19: Idea, Ranbaxy",1,1,0.9371885657310486,0.04152990132570267,0.021281596273183823,0.9371885657310486,1,0.913156270980835,0.017923159524798393,0.913156270980835,0.0689205750823021,1,0.9951409101486206,0.0014971186174079776,0.9951409101486206,0.0033619203604757786,1,1,1
"China, Hong Kong stocks rise, banks surge on local govt debt scheme",2,2,0.7991048693656921,0.7991048693656921,0.12925803661346436,0.0716371238231659,1,0.7531527876853943,0.017789896577596664,0.7531527876853943,0.22905729711055756,2,0.9562415480613708,0.0015139131573960185,0.04224449768662453,0.9562415480613708,1,0,1
Cyclicals like L&T and ICICI Bank have rallied too sharply: Pramod Gubbi,2,0,0.7258294820785522,0.0985235646367073,0.7258294820785522,0.17564693093299866,1,0.7466030716896057,0.052264124155044556,0.7466030716896057,0.20113280415534973,1,0.6035932302474976,0.22441746294498444,0.6035932302474976,0.17198941111564636,0,0,0
"Dynamatic Tech gains 20% in 2 days; Goldman, HDFC fund picking shares",1,2,0.9258837699890137,0.9258837699890137,0.022480938583612442,0.051635220646858215,2,0.798424482345581,0.004214311949908733,0.19736117124557495,0.798424482345581,2,0.9405322670936584,0.0024395466316491365,0.05702825263142586,0.9405322670936584,0,0,0
"Euro falls to two-year low against dollar, European shares and Bunds rise",2,0,0.955652117729187,0.011750786565244198,0.955652117729187,0.0325971283018589,1,0.6495433449745178,0.31001439690589905,0.6495433449745178,0.040442295372486115,0,0.5435855388641357,0.5435855388641357,0.42267051339149475,0.03374389931559563,0,0,0
"Euronext, Shanghai Stock Exchange tie up to boost data business in China",1,2,0.937899649143219,0.937899649143219,0.01496658194810152,0.047133736312389374,1,0.616338849067688,0.006159448530524969,0.616338849067688,0.3775017261505127,2,0.9654728174209595,0.0012004844611510634,0.03332676365971565,0.9654728174209595,0,1,0
